YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"2013","12202CRGLLCHURC","CARGILL ANIMAL NUTRITION","200 KEAN ST PORT OF ALBANY","ALBANY","ALBANY","NY","12202","","","42.620373","-73.763127","NO","","","","","","","311119","","","","","","1313211429764","ZINC COMPOUNDS","N982","NO","TRI","YES","1","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CARGILL INC","006249189"
"2013","13753MRNNGNEWYO","SAPUTO DAIRY FOODS USA LLC","NEW YORK STATE RT 10","FRASER","DELAWARE","NY","13753","","","42.244667","-74.962167","NO","","","","","","","311511","","","","","","1313211088479","NITRATE COMPOUNDS","N511","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1873","1873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23380","1873","25253","","1.1","SAPUTO CHEESE USA INC.","796426286"
"2013","12866QDGRP56DUP","QUAD/GRAPHICS INC","56 DUPLAINVILLE RD","SARATOGA SPRINGS","SARATOGA","NY","12866","","","43.065001","-73.828801","NO","","","","","","","323111","","","","","","1313211044437","ETHYLENE GLYCOL","000107211","YES","TRI","NO","0","NO","R","Pounds","3787","221","0","0","0","0","0","0","0","0","0","0","4008","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","250","4013","0","0","4008","5","0","0","0","0","0","8614","250","12877","",".93","QUAD/GRAPHICS INC","055302756"
"2013","14701STKTC57LIS","SUIT-KOTE JAMESTOWN","57 LISTER ST","JAMESTOWN","CHAUTAUQUA","NY","14701","","","42.10312","-79.26178","NO","","","","","","","324121","","","","","","1313211165434","POLYCYCLIC AROMATIC COMPOUNDS","N590","YES","PBT","NO","0","YES","R","Pounds","0",".41","0","0","0","0","0","0","0","0","0","0",".41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".41","0","0",".41","0","0","0","0","0","0","0","0",".41","","1.34","SUIT-KOTE CORP","NA"
"2013","12801GRFFT27PAR","STERIGENICS US LLC-QUEENSBURY NY FACILITY","84 PARK RD","QUEENSBURY","WASHINGTON","NY","12804","","","43.34906","-73.59803","NO","","","","","","","561910","","","","","","1313211214667","ETHYLENE GLYCOL","000107211","YES","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191082","191082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191082","0","0","191082","",".97","STERIGENICS U.S. LLC","098499569"
"2013","14505SNCFD3736S","SENECA FOODS CORP CAN PLANT","3709 MILL ST","MARION","WAYNE","NY","14505","","","43.13908","-77.18913","NO","","","","","","","332431","","","","","","1313211299540","CERTAIN GLYCOL ETHERS","N230","YES","TRI","NO","0","NO","R","Pounds","0","15464","0","0","0","0","0","0","0","0","0","0","15464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15464","0","0","15464","0","0","0","0","0","0","0","0","15464","",".96","SENECA FOODS CORP","002207322"
"2013","1412WTYLRD9TAYL","TAYLOR DEVICES INC","90 TAYLOR DR","NORTH TONAWANDA","NIAGARA","NY","14120","","","43.02872","-78.88364","NO","","","","","","","333995","","","","","","1313211325598","LEAD","007439921","YES","PBT","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2095","0","0","0","2095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2095","0","0","2095","",".77","NA","NA"
"2013","14107CWMCH1550B","CWM CHEMICAL SERVICES LLC","1550 BALMER RD","MODEL CITY","NIAGARA","NY","14107","","","43.22781","-78.971889","NO","","","","","","","562211","","","","","","1313211002845","LEAD COMPOUNDS","N420","YES","PBT","YES","1","NO","R","Pounds",".3","0",".3","0","0","58500","0","0","0","0","0","0","58500.6","0","0","0","0","0","0","0",".2","0","0","0","0","0","152.3","18988","0","0","23.3",".5","0","19164.3","0","1035","0","0","0","1035","0","0","0","0","0","0","0","0","0","0","77664.9","0","58500",".6","19140.5","23.8","0","0","0","1035","0","0","78699.9","",".42","WASTE MANAGEMENT INC","194672085"
"2013","14107CWMCH1550B","CWM CHEMICAL SERVICES LLC","1550 BALMER RD","MODEL CITY","NIAGARA","NY","14107","","","43.22781","-78.971889","NO","","","","","","","562211","","","","","","1313211002872","POLYCHLORINATED BIPHENYLS","001336363","YES","PBT","NO","0","YES","R","Pounds",".8","0",".007","0","0","144600","0","0","0","0","0","0","144600.807","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","41","0","0","0","0","0","42.2","0","0","0","0","0","0","0","0","0","0","18621.4","0","0","0","0","18621.4","144643.007","0","144600",".807","42.2","0","0","0","0","0","0","18621.4","163264.407","",".17","WASTE MANAGEMENT INC","194672085"
"2013","1470WDWSNM825AL","DAWSON METAL CO INC","825 ALLEN ST","JAMESTOWN","CHAUTAUQUA","NY","14701","","","42.104075","-79.222397","NO","","","","","","","332322","332321","332323","","","","1313211197619","NICKEL","007440020","YES","TRI","YES","1","YES","R","Pounds","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","250","0","500","0","0","0","0","9100","9100","0","0","0","0","0","0","0","0","0","0","505","0","0","2","21","26","0","0","0","9100","0","0","9149","","2.65","NA","NA"
"2013","10993BWLNPSAMSO","BOWLINE POINT GENERATING STATION","140 SAMSONDALE AVE","WEST HAVERSTRAW","ROCKLAND","NY","10993","","","41.20307","-73.97316","NO","","","","","","","221112","","","","","","1313211231105","BENZO(G,H,I)PERYLENE","000191242","YES","PBT","NO","0","YES","R","Pounds","0",".02","0","0","0","0","0","0","0","0","0","0",".02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".02","0","0",".02","0","0","0","0","0","0","0","0",".02","","","NRG ENERGY INC","793422213"
"2013","14086NTDMT561PA","UNITED MATERIALS LANCASTER PLANT","561 PAVEMENT RD","LANCASTER","ERIE","NY","14086","","","42.931948","-78.622846","NO","","","","","","","327320","","","","","","1313211313921","MERCURY","007439976","YES","PBT","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","UNITED MATERIALS LLC","NA"
"2013","11729SNDCTONEBU","THE SOUNDCOAT CO  INC","ONE BURT DR","DEER PARK","SUFFOLK","NY","117295701","","","40.76022","-73.30521","NO","","","","","","","326150","","","","","","1313211209325","LEAD","007439921","YES","PBT","YES","1","YES","R","Pounds","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","",".89","RUS INC","NA"
"2013","13656CRWLYTHERE","HP HOOD LLC","20700 NYS RT 411","LAFARGEVILLE","JEFFERSON","NY","136560141","","","44.1875","-75.956944","NO","","","","","","","311513","","","","","","1313211377799","NITRATE COMPOUNDS","N511","NO","TRI","NO","0","NO","R","Pounds","0","0","4038","0","0","0","0","0","0","0","0","0","4038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4038","0","0","4038","0","0","0","0","0","0","22885","0","26923","","1","HP HOOD LLC","001008697"
"2013","1045WHSSCR14EAS","BUCKEYE TERMINALS LLC - BRONX TERMINAL","1040 E 149TH ST","BRONX","BRONX","NY","10455","","","40.80447","-73.90346","NO","","","","","","","493190","","","","","","1313211021720","POLYCYCLIC AROMATIC COMPOUNDS","N590","YES","PBT","NO","0","YES","R","Pounds","0",".23","0","0","0","0","0","0","0","0","0","0",".23","0","0","0","0","0","0","0","0","0","0","0","0","0","152.35","0","0","0","0","0","0","152.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152.58","0","0",".23","152.35","0","0","0","0","0","0","0","152.58","","1.24","BUCKEYE TERMINALS LLC","112569892"
"2013","14225CPRND3101B","CAMERON COMPRESSION SYSTEMS","3101 BROADWAY","BUFFALO","ERIE","NY","14225","","","42.9031","-78.76072","NO","","","","","","","333912","","","","","","1313211316702","NICKEL","007440020","YES","TRI","YES","1","YES","R","Pounds","250","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19000","19000","0","0","0","0","0","0","0","0","0","0","250","0","0","27","0","0","0","0","0","19000","0","0","19027","",".88","CAMERON INTERNATIONAL CORP","879041309"
"2013","11788SPLLM475WI","SPELLMAN HIGH VOLTAGE ELECTRON ICS","475 WIRELESS BLVD","HAUPPAUGE","SUFFOLK","NY","11788","","","40.81264","-73.2582","NO","","","","","","","334513","","","","","","1313211238617","LEAD COMPOUNDS","N420","YES","PBT","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","719.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","719.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","719.9","0","0","0","0","719.9","0","0","0","0","0","0","719.9","",".85","NA","NA"
"2013","12068KYMRKRTE33","KEYMARK CORP","1188 CAYADUTTA ST RT 334","FONDA","MONTGOMERY","NY","12068","","","42.956111","-74.389056","NO","","","","","","","331314","331316","","","","","1313211238668","HYDROGEN FLUORIDE","007664393","YES","TRI","NO","0","NO","R","Pounds","5","104","0","0","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109","0","0","109","0","0","0","0","0","0","2499","0","2608","","1.1","KEYMARK CORP","NA"
"2013","14303LNCHM2400B","OLIN CORP","2400 BUFFALO AVE","NIAGARA FALLS","NIAGARA","NY","143030748","","","43.08319","-79.03314","NO","","","","","","","325180","","","","","","1313211266263","HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)","007647010","YES","TRI","NO","0","NO","R","Pounds","0","509.4","0","0","0","0","0","0","0","0","0","0","509.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","509.4","0","0","509.4","0","0","0","0","0","0","0","0","509.4","",".94","OLIN CORP","001338086"
"2013","1451WVTTTC6377D","VETTE TECHNOLOGY LLC","6377 DEAN PKWY","ONTARIO","WAYNE","NY","14519","","","43.23149","-77.36531","NO","","","","","","","332999","","","","","","1313211401157","COPPER","007440508","NO","TRI","YES","1","NO","R","Pounds","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","32610","32610","0","0","0","0","0","0","0","0","0","0","15","0","0","5","0","10","0","0","0","32610","0","0","32625","",".1","HEICO HOLDING CO","005146592"
"2013","13676GRFFT7554U","GRIFFITH ENERGY - POTSDAM","7554 RT 11","POTSDAM","ST LAWRENCE","NY","13676","","","44.665833","-75.023889","NO","","","","","","","424710","","","","","","1313211473778","TOLUENE","000108883","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SUPERIOR PLUS ENERGU SERVICES INC.","NA"
